Deals Played,PIMC Hands,PIMC Wins,Basic Hands,Basic Wins,PIMC Win Rate,Basic Win Rate
4480,4587,1956,4604,1773,0.4264224983649444,0.3850999131190269
4490,4597,1962,4616,1779,0.42680008701326955,0.3853986135181976
4500,4607,1966,4627,1784,0.42674191447796833,0.38556299978387726
4510,4617,1969,4637,1787,0.4264674030755902,0.3853784774638775
4520,4627,1975,4648,1795,0.42684244650961745,0.38618760757314974
4530,4638,1978,4658,1799,0.42647692971108236,0.3862172606268785
4540,4648,1984,4668,1804,0.4268502581755594,0.3864610111396744
4550,4658,1990,4678,1807,0.42722198368398456,0.38627618640444633
4560,4668,1997,4688,1811,0.4278063410454156,0.38630546075085326
4570,4678,2002,4700,1817,0.4279606669516888,0.38659574468085106
4580,4688,2004,4710,1821,0.4274744027303754,0.3866242038216561
4590,4698,2009,4720,1824,0.4276287782034908,0.3864406779661017
4600,4708,2013,4730,1829,0.42757009345794394,0.3866807610993658
4610,4718,2015,4741,1831,0.427087749046206,0.38620544188989664
4620,4728,2019,4752,1835,0.4270304568527919,0.38615319865319864
4630,4738,2023,4762,1839,0.4269734065006332,0.3861822763544729
4640,4748,2025,4773,1843,0.4264953664700927,0.3861303163628745
4650,4758,2030,4783,1849,0.4266498528793611,0.38657746184403097
4660,4768,2033,4793,1852,0.4263842281879195,0.38639682870853326
4670,4778,2038,4803,1857,0.42653830054416075,0.38663335415365396
4680,4788,2042,4815,1859,0.4264828738512949,0.38608515057113185
4690,4798,2045,4825,1865,0.42621925802417676,0.38652849740932643
4700,4808,2048,4835,1868,0.4259567387687188,0.38634953464322647
4710,4819,2055,4845,1870,0.4264370201286574,0.38596491228070173
4720,4830,2060,4855,1875,0.42650103519668736,0.3861997940267765
4730,4840,2066,4865,1879,0.4268595041322314,0.38622816032887974
4740,4851,2068,4875,1882,0.42630385487528344,0.38605128205128203
4750,4862,2073,4885,1888,0.42636774989716164,0.386489252814739
4760,4872,2077,4895,1891,0.4263136288998358,0.3863125638406537
4770,4882,2082,4906,1894,0.42646456370340025,0.3860578883000408
4780,4892,2087,4916,1902,0.4266148814390842,0.38689991863303497
4790,4902,2092,4927,1905,0.42676458588331295,0.3866450172518774
4800,4913,2096,4937,1910,0.42662324445349076,0.3868746202147053
4810,4923,2101,4947,1914,0.4267722933170831,0.3869011522134627
4820,4934,2106,4957,1918,0.426834211593028,0.38692757716360704
4830,4947,2114,4967,1921,0.4273296947645037,0.386752566941816
4840,4957,2116,4977,1923,0.4268710913859189,0.38637733574442434
4850,4967,2119,4988,1928,0.42661566337829676,0.3865276663993585
4860,4977,2125,4998,1931,0.42696403455897125,0.3863545418167267
4870,4987,2130,5008,1935,0.42711048726689393,0.3863817891373802
4880,4998,2134,5018,1935,0.42697078831532614,0.38561179752889596
4890,5009,2139,5029,1938,0.4270313435815532,0.3853648836746868
4900,5019,2141,5040,1942,0.42657899980075714,0.38531746031746034
4910,5029,2145,5050,1946,0.42652614833963015,0.38534653465346536
4920,5039,2148,5060,1954,0.4262750545743203,0.38616600790513833
4930,5049,2152,5070,1960,0.42622301445830857,0.3865877712031558
4940,5059,2155,5080,1963,0.4259735125518877,0.3864173228346457
4950,5069,2157,5090,1964,0.4255277174985204,0.38585461689587425
4960,5079,2162,5100,1966,0.42567434534357157,0.3854901960784314
4970,5089,2165,5110,1970,0.42542739241501276,0.38551859099804303
4980,5099,2167,5121,1974,0.4249852912335752,0.38547158758055067
4990,5109,2171,5131,1977,0.42493638676844786,0.3853050087702202
5000,5120,2175,5141,1981,0.4248046875,0.38533359268624784
